2-hydroxy-2-(4-hydroxyphenyl)acetic acid	C1=CC(=CC=C1C(C(=O)O)O)O
(3,4-dihydroxy-5-methylsulfanyl-2-oxopentyl) dihydrogen phosphate	CSCC(C(C(=O)COP(=O)(O)O)O)O
10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,5,6,7,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	CC(C)CCCC(C)C1CCC2C1(CCC3=C2CCC4C3(CCC(C4)O)C)C
3,5-diaminohexanoic acid	CC(CC(CC(=O)O)N)N
4-ethenyl-2-methoxyphenol	COC1=C(C=CC(=C1)C=C)O
[5-[(5-amino-2,4-dioxo-1H-pyrimidin-6-yl)amino]-2,3,4-trihydroxypentyl] dihydrogen phosphate	C(C(C(C(COP(=O)(O)O)O)O)O)NC1=C(C(=O)NC(=O)N1)N
7-hydroxy-10,13-dimethyl-17-(6-methylheptan-2-yl)-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one	CC(C)CCCC(C)C1CCC2C1(CCC3C2C(CC4=CC(=O)CCC34C)O)C
2-methylphenol	CC1=CC=CC=C1O
2-(carbamoylamino)-2-hydroxyacetic acid	C(C(=O)O)(NC(=O)N)O
3,4,5-trihydroxypentan-2-one	CC(=O)C(C(CO)O)O
2-hydroxybenzoic acid	C1=CC=C(C(=C1)C(=O)O)O
2-aminoethylphosphonic acid	C(CP(=O)(O)O)N
3-methylbenzene-1,2-diol	CC1=C(C(=CC=C1)O)O
3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxybenzoic acid	C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)O
3-methylphenol	CC1=CC(=CC=C1)O
2-hydroxy-2-oxo-3a,4,5,6,7,7a-hexahydrobenzo[d][1,3,2]dioxaphosphole-4,5,6,7-tetrol	C1(C(C(C2C(C1O)OP(=O)(O2)O)O)O)O
3,4,5-trihydroxycyclohexane-1,2-dione	C1C(C(C(C(=O)C1=O)O)O)O
but-2-ene-1,2,3-tricarboxylic acid	CC(=C(CC(=O)O)C(=O)O)C(=O)O
2-(hydroxymethyl)-6-(4-hydroxyphenoxy)oxane-3,4,5-triol	C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O
2-(hydroxymethyl)-6-[3-(hydroxymethyl)phenoxy]oxane-3,4,5-triol	C1=CC(=CC(=C1)OC2C(C(C(C(O2)CO)O)O)O)CO
[3,4,5-trihydroxy-6-(4-hydroxyphenoxy)oxan-2-yl]methyl dihydrogen phosphate	C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O
2,3,5-trihydroxy-6-(hydroxymethyl)oxan-4-one	C(C1C(C(=O)C(C(O1)O)O)O)O
3-phosphonooxy-2-(7-sulfanylheptanoylamino)butanoic acid	CC(C(C(=O)O)NC(=O)CCCCCCS)OP(=O)(O)O
3-phosphonooxy-2-[7-(2-sulfoethyldisulfanyl)heptanoylamino]butanoic acid	CC(C(C(=O)O)NC(=O)CCCCCCSSCCS(=O)(=O)O)OP(=O)(O)O
4-amino-5-[[2-amino-6-[1,2-bis[(2-amino-4-carboxybutanoyl)oxy]propyl]-5,8-dihydropteridin-4-yl]oxy]-5-oxopentanoic acid	CC(C(C1=CNC2=C(N1)C(=NC(=N2)N)OC(=O)C(CCC(=O)O)N)OC(=O)C(CCC(=O)O)N)OC(=O)C(CCC(=O)O)N
4-amino-5-[[2-amino-6-[1,2-bis[(2-amino-4-carboxybutanoyl)oxy]propyl]-5-methyl-8H-pteridin-4-yl]oxy]-5-oxopentanoic acid	CC(C(C1=CNC2=C(N1C)C(=NC(=N2)N)OC(=O)C(CCC(=O)O)N)OC(=O)C(CCC(=O)O)N)OC(=O)C(CCC(=O)O)N
2-oxohept-3-enedioic acid	C(CC(=O)O)C=CC(=O)C(=O)O
2-(4-hydroxyphenyl)-2-oxoacetic acid	C1=CC(=CC=C1C(=O)C(=O)O)O
octane	CCCCCCCC
1,3,4,6-tetrachlorocyclohexa-1,4-diene	C1=C(C(C=C(C1Cl)Cl)Cl)Cl
5-amino-3-oxohexanoic acid	CC(CC(=O)CC(=O)O)N
benzene-1,3,5-triol	C1=C(C=C(C=C1O)O)O
3,8-dimethyldec-7-enyl [3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] hydrogen phosphate	CCC(=CCCCC(C)CCOP(=O)(O)OC1C(C(C(C(O1)CO)O)O)O)C
3,5-dihydroxycyclohex-2-en-1-one	C1C(CC(=O)C=C1O)O
1,2-dihydronaphthalene-1,2-diol	C1=CC=C2C(C(C=CC2=C1)O)O
2-aminoacetaldehyde	C(C=O)N
2,3-diaminopropanoic acid	C(C(C(=O)O)N)N
S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] octadeca-9,12-dienethioate	CCCCCC=CCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
(4-methyl-2-oxochromen-7-yl) acetate	CC1=CC(=O)OC2=C1C=CC(=C2)OC(=O)C
2-hydroxy-4-methylchromen-7-one	CC1=C2C=CC(=O)C=C2OC(=C1)O
N'-(4-aminobutyl)butane-1,4-diamine	C(CCNCCCCN)CN
6-[[[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-dihydroxy-lambda5-phosphanyl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(O)(O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O)NC(=NC2=O)N
3,4,5-trihydroxybenzoic acid	C1=C(C=C(C(=C1O)O)O)C(=O)O
but-2-ynedioic acid	C(#CC(=O)O)C(=O)O
6-oxopyran-2,4-dicarboxylic acid	C1=C(C=C(OC1=O)C(=O)O)C(=O)O
2-(2,2-dihydroxyethenyl)-4-oxopent-2-enedioic acid	C(=C(C=C(O)O)C(=O)O)C(=O)C(=O)O
4-oxobut-2-ene-1,2,4-tricarboxylic acid	C(C(=CC(=O)C(=O)O)C(=O)O)C(=O)O
3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaen-1-ol	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCO)C)C)C)C)C)C)C)C)C)C)C
3-hydroxy-5-oxohexanoic acid	CC(=O)CC(CC(=O)O)O
[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] [3,8-dimethyldec-7-enoxy(hydroxy)phosphoryl] hydrogen phosphate	CCC(=CCCCC(C)CCOP(=O)(O)OP(=O)(O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)C
(4-nitrophenyl) dihydrogen phosphate	C1=CC(=CC=C1[N+](=O)[O-])OP(=O)(O)O
octanoic acid	CCCCCCCC(=O)O
S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] octanethioate	CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-hydroxy-5-oxohexanethioate	CC(=O)CC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O
S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 4-hydroxybenzenecarbothioate	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O
S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanethioate	CC(CCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)C4CCC5C4(C(CC6C5C(CC7C6(CCC(C7)O)C)O)O)C
2-(1-carboxyethylamino)pentanoic acid	CCCC(C(=O)O)NC(C)C(=O)O
heptanedioic acid	C(CCC(=O)O)CCC(=O)O
S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3,7,11,15-tetramethylhexadecanethioate	CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 2-phenylethanethioate	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC4=CC=CC=C4)O
4-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-2-hydroxy-4-oxobutanoic acid	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(C(=O)O)O)O
2,5-diaminopentanoic acid	C(CC(C(=O)O)N)CN
6-[[[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O
3,8-dimethyldec-7-enyl phosphono hydrogen phosphate	CCC(=CCCCC(C)CCOP(=O)(O)OP(=O)(O)O)C
3,6-diaminohexanoic acid	C(CC(CC(=O)O)N)CN
2,4,5-trihydroxy-3-oxo-6-phosphonooxyhexanoic acid	C(C(C(C(=O)C(C(=O)O)O)O)O)OP(=O)(O)O
3-[7,12-bis[1-[2-amino-3-(methylamino)-3-oxopropyl]sulfanylethyl]-18-(2-carboxyethyl)-8-ethyl-3,13,17-trimethyl-6H-porphyrin-21,22,23-triid-2-yl]propanoic acid;iron(3+)	CCC1=C(C2C=C3C(=C(C(=CC4=NC(=CC5=C(C(=C([N-]5)C=C1[N-]2)C(C)SCC(C(=O)NC)N)C)C(=C4CCC(=O)O)C)[N-]3)CCC(=O)O)C)C(C)SCC(C(=O)NC)N.[Fe+3]
3-[7,12-bis[1-[2-amino-3-(methylamino)-3-oxopropyl]sulfanylethyl]-18-(2-carboxyethyl)-8-ethyl-3,13,17-trimethyl-6,21,23,24-tetrahydroporphyrin-2-yl]propanoic acid	CCC1=C(C2C=C3C(=C(C(=CC4=C(C(=C(N4)C=C5C(=C(C(=CC1=N2)N5)C(C)SCC(C(=O)NC)N)C)C)CCC(=O)O)N3)CCC(=O)O)C)C(C)SCC(C(=O)NC)N
3-[7,12-bis[1-[2-amino-3-(methylamino)-3-oxopropyl]sulfanylethyl]-18-(2-carboxyethyl)-8-ethyl-3,13,17-trimethyl-6H-porphyrin-21,22,23-triid-2-yl]propanoic acid;iron(2+)	CCC1=C(C2C=C3C(=C(C(=CC4=NC(=CC5=C(C(=C([N-]5)C=C1[N-]2)C(C)SCC(C(=O)NC)N)C)C(=C4CCC(=O)O)C)[N-]3)CCC(=O)O)C)C(C)SCC(C(=O)NC)N.[Fe+2]
2-(1H-indol-3-yl)acetamide	C1=CC=C2C(=C1)C(=CN2)CC(=O)N
2-nitropropane	CC(C)[N+](=O)[O-]
buta-1,3-diene-1,2,4-tricarboxylic acid	C(=CC(=O)O)C(=CC(=O)O)C(=O)O
N-(2-formylphenyl)formamide	C1=CC=C(C(=C1)C=O)NC=O
4-amino-1,2-oxazolidin-3-one	C1C(C(=O)NO1)N
sulfane	S
4-aminophenol	C1=CC(=CC=C1N)O
2-amino-6-(hydroxyamino)hexanoic acid	C(CCNO)CC(C(=O)O)N
10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,7-diol	CC(C)CCCC(C)C1CCC2C1(CCC3C2C(C=C4C3(CCC(C4)O)C)O)C
None	[O-]P(=O)[O-]
phosphonic acid	OP(=O)O
1-methyl-5-pyridin-3-ylpyrrolidin-2-one	CN1C(CCC1=O)C2=CN=CC=C2
3-(1-methyl-1-oxidopyrrolidin-1-ium-2-yl)pyridine	C[N+]1(CCCC1C2=CN=CC=C2)[O-]
3,4,5-trihydroxy-6-[3-(1-methylpyrrolidin-2-yl)pyridin-1-ium-1-yl]oxane-2-carboxylic acid	CN1CCCC1C2=C[N+](=CC=C2)C3C(C(C(C(O3)C(=O)O)O)O)O
3,4,5-trihydroxy-6-[3-(1-methyl-5-oxopyrrolidin-2-yl)pyridin-1-ium-1-yl]oxane-2-carboxylic acid	CN1C(CCC1=O)C2=C[N+](=CC=C2)C3C(C(C(C(O3)C(=O)O)O)O)O
3-pyrrolidin-2-ylpyridine	C1CC(NC1)C2=CN=CC=C2
5-pyridin-3-ylpyrrolidin-2-one	C1CC(=O)NC1C2=CN=CC=C2
3-hydroxy-1-methyl-5-pyridin-3-ylpyrrolidin-2-one	CN1C(CC(C1=O)O)C2=CN=CC=C2
5-hydroxy-1-methyl-5-pyridin-3-ylpyrrolidin-2-one	CN1C(=O)CCC1(C2=CN=CC=C2)O
3,4,5-trihydroxy-6-(1-methyl-2-oxo-5-pyridin-3-ylpyrrolidin-3-yl)oxyoxane-2-carboxylic acid	CN1C(CC(C1=O)OC2C(C(C(C(O2)C(=O)O)O)O)O)C3=CN=CC=C3
3-chlorohexa-2,4-dienedioic acid	C(=CC(=O)O)C(=CC(=O)O)Cl
cyclohexa-3,5-diene-1,2-diol	C1=CC(C(C=C1)O)O
4-oxohex-2-enedioic acid	C(C(=O)C=CC(=O)O)C(=O)O
10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	CC(C)CCCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C
6,8-bis(sulfanyl)octanoic acid	C(CCC(=O)O)CC(CCS)S
2,3,4,5-tetrahydroxy-6-phosphonooxyhexanoic acid	C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O
2-amino-4-oxopentanoic acid	CC(=O)CC(C(=O)O)N
2-aminobutanedioic acid	C(C(C(=O)O)N)C(=O)O
1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O
2-[[1-carboxy-4-(diaminomethylideneamino)butyl]amino]pentanedioic acid	C(CC(C(=O)O)NC(CCC(=O)O)C(=O)O)CN=C(N)N
2-(1-carboxyethylamino)-5-(diaminomethylideneamino)pentanoic acid	CC(C(=O)O)NC(CCCN=C(N)N)C(=O)O
propane-1,3-diamine	C(CN)CN
7,8-dimethyl-10-(2,3,4,5-tetrahydroxypentyl)-4a,5-dihydrobenzo[g]pteridine-2,4-dione	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3N2)CC(C(C(CO)O)O)O
1-methyl-3-(1-methylpyrrolidin-2-yl)pyridin-1-ium	CN1CCCC1C2=C[N+](=CC=C2)C
3-(1-methyl-3,4-dihydro-2H-pyrrol-1-ium-2-yl)pyridine	C[N+]1=CCCC1C2=CN=CC=C2
1-methyl-2-pyridin-3-ylpyrrolidin-2-ol	CN1CCCC1(C2=CN=CC=C2)O
1-(hydroxymethyl)-5-pyridin-3-ylpyrrolidin-2-one	C1CC(=O)N(C1C2=CN=CC=C2)CO
4-(methylamino)-1-pyridin-3-ylbutan-1-one	CNCCCC(=O)C1=CN=CC=C1
4-oxo-4-pyridin-3-ylbutanamide	C1=CC(=CN=C1)C(=O)CCC(=O)N
N-methyl-4-oxo-4-pyridin-3-ylbutanamide	CNC(=O)CCC(=O)C1=CN=CC=C1
4-oxo-4-pyridin-3-ylbutanoic acid	C1=CC(=CN=C1)C(=O)CCC(=O)O
4-hydroxy-4-pyridin-3-ylbutanoic acid	C1=CC(=CN=C1)C(CCC(=O)O)O
4-pyridin-3-ylbut-3-enoic acid	C1=CC(=CN=C1)C=CCC(=O)O
10,13-dimethyl-17-(6-methylheptan-2-yl)-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one	CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
3-hydroxybutanoic acid	CC(CC(=O)O)O
3,4,5-trihydroxy-2-oxo-6-phosphonooxyhexanoic acid	C(C(C(C(C(=O)C(=O)O)O)O)O)OP(=O)(O)O
10,13-dimethyl-2,4,5,6,7,8,9,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthrene-3,17-dione	CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4=O)C
2-(tert-butylamino)-1-(3-chlorophenyl)propan-1-one	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C
2-(tert-butylamino)-1-(3-chlorophenyl)propan-1-ol	CC(C(C1=CC(=CC=C1)Cl)O)NC(C)(C)C
1-(3-chlorophenyl)-2-[(1-hydroxy-2-methylpropan-2-yl)amino]propan-1-one	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)CO
3-chlorobenzoic acid	C1=CC(=CC(=C1)Cl)C(=O)O
2-[(3-chlorobenzoyl)amino]acetic acid	C1=CC(=CC(=C1)Cl)C(=O)NCC(=O)O
3,5-dihydroxy-3-methylpentanoic acid	CC(CCO)(CC(=O)O)O
13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
[[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3NC(=NC4=O)N)O)O)O)O)O
2,3,4,5,6-pentahydroxycyclohexan-1-one	C1(C(C(C(=O)C(C1O)O)O)O)O
hexane-1,2,3,4,5,6-hexol	C(C(C(C(C(CO)O)O)O)O)O
octanal	CCCCCCCC=O
2-amino-6-(2-hydroxypropanoyl)-4a,7,8,8a-tetrahydro-3H-pteridin-4-one	CC(C(=O)C1=NC2C(NC1)N=C(NC2=O)N)O
2-(carbamoylamino)-2-oxoacetic acid	C(=O)(C(=O)O)NC(=O)N
1-methylpyridin-1-ium-3-carboxamide	C[N+]1=CC=CC(=C1)C(=O)N
(3-amino-3-carboxypropyl)-dimethylsulfanium	C[S+](C)CCC(C(=O)O)N
[2-amino-4-oxo-6,7-bis(sulfanyl)-1,5,5a,8,9a,10-hexahydropyrano[3,2-g]pteridin-8-yl]methyl dihydrogen phosphate	C(C1C(=C(C2C(O1)NC3=C(N2)C(=O)N=C(N3)N)S)S)OP(=O)(O)O
2-methoxyphenol	COC1=CC=CC=C1O
3-hexadecanoyloxy-4-(trimethylazaniumyl)butanoate	CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
(3-carboxy-2-hexadecanoyloxypropyl)-trimethylazanium	CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C
2-(3-carboxypropanoylamino)-5-(diaminomethylideneamino)pentanoic acid	C(CC(C(=O)O)NC(=O)CCC(=O)O)CN=C(N)N
2-benzamidoacetic acid	C1=CC=C(C=C1)C(=O)NCC(=O)O
[3,4-dihydroxy-5-(methylsulfanylmethyl)oxolan-2-yl] dihydrogen phosphate	CSCC1C(C(C(O1)OP(=O)(O)O)O)O
[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] dihydrogen phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O
[2-methyl-3-(2,6,10,14-tetramethylpentadeca-1,5,9,13-tetraenyl)-2-(4,8,12-trimethyltrideca-3,7,11-trienyl)cyclopropyl]methyl phosphono hydrogen phosphate	CC(=CCCC(=CCCC(=CCCC(=CC1C(C1(C)CCC=C(C)CCC=C(C)CCC=C(C)C)COP(=O)(O)OP(=O)(O)O)C)C)C)C
[2-(4,8-dimethylnona-3,7-dienyl)-2-methyl-3-(2,6,10-trimethylundeca-1,5,9-trienyl)cyclopropyl]methyl phosphono hydrogen phosphate	CC(=CCCC(=CCCC(=CC1C(C1(C)CCC=C(C)CCC=C(C)C)COP(=O)(O)OP(=O)(O)O)C)C)C
2-aminohexanedioic acid	C(CC(C(=O)O)N)CC(=O)O
2,4-diaminobutanoic acid	C(CN)C(C(=O)O)N
2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one	C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
4-(2-aminophenyl)-2,4-dioxobutanoic acid	C1=CC=C(C(=C1)C(=O)CC(=O)C(=O)O)N
4-methylsulfanyl-2-oxobutanoic acid	CSCCC(=O)C(=O)O
[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dimethylamino hydrogen phosphate	CN(C)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
(3,4,5-trihydroxy-6-methyloxan-2-yl) dihydrogen phosphate	CC1C(C(C(C(O1)OP(=O)(O)O)O)O)O
3-hydroxy-3-methyl-5-phosphonooxypentanoic acid	CC(CCOP(=O)(O)O)(CC(=O)O)O
(2,5-dihydroxy-3,4,6-triphosphonooxycyclohexyl) dihydrogen phosphate	C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O
(2,4-dihydroxy-3,5,6-triphosphonooxycyclohexyl) dihydrogen phosphate	C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)O)OP(=O)(O)O)O
2,4-dihydroxy-3,3-dimethyl-N-[3-oxo-3-(2-sulfanylethylamino)propyl]butanamide	CC(C)(CO)C(C(=O)NCCC(=O)NCCS)O
2-(3,4-dihydroxyphenyl)-3,4,5-trihydroxychromen-7-one	C1=CC(=C(C=C1C2=C(C(=C3C(=CC(=O)C=C3O2)O)O)O)O)O
(3,4,5,6-tetrahydroxy-2-oxohexyl) dihydrogen phosphate	C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O
(2-hydroxy-3,4,5,6-tetraphosphonooxycyclohexyl) dihydrogen phosphate	C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)O
[3,4-dihydroxy-2-(hydroxymethyl)-5-(phosphonooxymethyl)oxolan-2-yl] dihydrogen phosphate	C(C1C(C(C(O1)(CO)OP(=O)(O)O)O)O)OP(=O)(O)O
1H-imidazol-5-amine	C1=C(NC=N1)N
2-(trimethylazaniumyl)ethyl sulfate	C[N+](C)(C)CCOS(=O)(=O)[O-]
trimethyl(2-sulfooxyethyl)azanium	C[N+](C)(C)CCOS(=O)(=O)O
2-methylpropanedioic acid	CC(C(=O)O)C(=O)O
2-amino-5-[[1-(carboxymethylamino)-3-formylsulfanyl-1-oxopropan-2-yl]amino]-5-oxopentanoic acid	C(CC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(C(=O)O)N
[2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]sulfamic acid	C(C1C(C(C(C(O1)O)NS(=O)(=O)O)O)O)O
2-oxoethylphosphonic acid	C(C=O)P(=O)(O)O
None	[O-]S(=O)(=O)SS(=O)(=O)[O-]
None	OS(=O)(=O)SS(=O)(=O)O
2-amino-5-[[amino-[[5-[[[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxymethyl]-3,4-dihydroxyoxolan-2-yl]amino]methylidene]amino]pentanoic acid	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)NC(=NCCCC(C(=O)O)N)N)O)O)O)O)N
5-(methylsulfanylmethyl)oxolane-2,3,4-triol	CSCC1C(C(C(O1)O)O)O
2-amino-4-[(3,4,5-trihydroxyoxolan-2-yl)methylsulfanyl]butanoic acid	C(CSCC1C(C(C(O1)O)O)O)C(C(=O)O)N
N-[3-(4-aminobutylamino)propyl]acetamide	CC(=O)NCCCNCCCCN
5-(2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl)pentanamide	C1C2C(C(S1)CCCCC(=O)N)NC(=O)N2
[[2-amino-4-oxo-6,7-bis(sulfanyl)-1,5,5a,8,9a,10-hexahydropyrano[3,2-g]pteridin-8-yl]methoxy-hydroxyphosphoryl] [5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl hydrogen phosphate	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(=C(C5C(O4)NC6=C(N5)C(=O)N=C(N6)N)S)S)O)O)NC(=NC2=O)N
5-oxopyrrolidine-2-carboxylic acid	C1CC(=O)NC1C(=O)O
4-(diaminomethylideneamino)butanoic acid	C(CC(=O)O)CN=C(N)N
2-amino-5-[[amino(dimethylamino)methylidene]amino]pentanoic acid	CN(C)C(=NCCCC(C(=O)O)N)N
